team,event_type,gh_time,global_id,student,sprint
t03,commit,2024-02-14T17:11:10Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-14T17:00:45Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-14T06:10:15Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-13T22:44:03Z,g001,t03_s01,Sprint 1
t03,commit,2024-02-13T22:38:29Z,g001,t03_s01,Sprint 1
t03,commit,2024-02-13T22:24:45Z,g001,t03_s01,Sprint 1
t03,commit,2024-02-13T21:24:51Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-13T21:04:01Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-13T20:23:12Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-13T20:19:34Z,g063,t03_s03,Sprint 1
t03,commit,2024-02-13T05:00:59Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-12T20:44:53Z,g063,t03_s03,Sprint 1
t03,commit,2024-02-12T20:30:20Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-12T20:25:05Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-12T19:39:24Z,g063,t03_s03,Sprint 1
t03,commit,2024-02-12T04:46:30Z,g001,t03_s01,Sprint 1
t03,commit,2024-02-12T01:33:42Z,g001,t03_s01,Sprint 1
t03,commit,2024-02-11T22:38:43Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-11T22:33:20Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-11T17:56:13Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-11T17:23:54Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-11T17:21:22Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-11T16:16:54Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-11T16:12:20Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-11T15:32:13Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-10T17:39:13Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-10T16:52:41Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-10T16:50:36Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-10T16:39:07Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-08T22:56:22Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-08T22:34:13Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-08T22:12:08Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-08T22:10:29Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-08T18:24:45Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-08T00:42:14Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-07T22:09:18Z,g077,t03_s05,Sprint 1
t03,commit,2024-02-07T22:05:14Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-07T20:00:24Z,g063,t03_s03,Sprint 1
t03,commit,2024-02-07T19:00:40Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-07T18:39:50Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-07T18:35:20Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-07T18:31:39Z,g031,t03_s02,Sprint 1
t03,commit,2024-02-06T21:01:14Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-06T20:16:08Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-05T20:01:06Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-05T19:16:52Z,g076,t03_s04,Sprint 1
t03,commit,2024-02-04T19:27:15Z,g001,t03_s01,Sprint 1
t03,commit,2024-01-31T21:15:52Z,g031,t03_s02,Sprint 1
t03,commit,2024-01-30T20:59:11Z,g076,t03_s04,Sprint 1
t03,commit,2024-01-30T20:54:58Z,g076,t03_s04,Sprint 1
t03,commit,2024-01-30T20:32:02Z,g076,t03_s04,Sprint 1
t03,commit,2024-01-30T20:20:13Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-04-24T19:25:28Z,g077,t03_s05,Sprint 3
t03,issue_opened,2024-04-24T18:56:14Z,g076,t03_s04,Sprint 3
t03,issue_opened,2024-04-23T15:00:58Z,g076,t03_s04,Sprint 3
t03,issue_opened,2024-04-10T16:32:31Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:32:01Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:31:49Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:31:31Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:31:15Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:30:47Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:30:15Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:29:06Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:28:50Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:28:26Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:27:58Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:27:39Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-10T16:27:12Z,g031,t03_s02,Sprint 3
t03,issue_opened,2024-04-09T16:52:28Z,g077,t03_s05,Sprint 3
t03,issue_opened,2024-04-03T17:48:50Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-04-03T17:30:28Z,g031,t03_s02,Sprint 2
t03,issue_opened,2024-04-03T17:26:37Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-04-02T19:45:05Z,g001,t03_s01,Sprint 2
t03,issue_opened,2024-04-02T19:29:55Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-02T18:56:11Z,g001,t03_s01,Sprint 2
t03,issue_opened,2024-04-02T18:40:06Z,g001,t03_s01,Sprint 2
t03,issue_opened,2024-04-02T15:24:53Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-02T15:23:39Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-02T15:22:04Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-02T15:21:50Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-02T15:18:43Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-04-01T20:16:42Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-29T17:46:28Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-27T18:46:57Z,g031,t03_s02,Sprint 2
t03,issue_opened,2024-03-27T17:47:38Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-27T17:46:40Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-26T21:07:13Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-26T21:05:57Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-26T17:34:12Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-26T15:13:35Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-26T15:13:23Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-26T15:12:53Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-26T15:12:37Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-21T21:11:09Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-21T17:37:42Z,g031,t03_s02,Sprint 2
t03,issue_opened,2024-03-20T22:04:35Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-20T16:29:55Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-20T16:29:33Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-20T14:30:17Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-20T14:29:55Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-20T14:29:23Z,g077,t03_s05,Sprint 2
t03,issue_opened,2024-03-19T01:45:15Z,g031,t03_s02,Sprint 2
t03,issue_opened,2024-03-18T20:50:17Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:49:46Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:49:29Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:49:01Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:48:31Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:45:46Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:45:13Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:39:02Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:37:16Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:35:26Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:08:58Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-18T20:08:36Z,g076,t03_s04,Sprint 2
t03,issue_opened,2024-03-06T17:05:57Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-06T17:00:43Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-06T16:56:48Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-06T16:55:46Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-06T16:55:00Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-03-06T16:54:30Z,g063,t03_s03,Sprint 2
t03,issue_opened,2024-02-24T17:17:30Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-23T20:19:09Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-22T21:01:05Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-21T15:59:22Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-20T19:21:25Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-19T19:39:29Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-17T16:01:33Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-02-15T00:48:02Z,g063,t03_s03,Sprint 1
t03,issue_opened,2024-02-15T00:47:25Z,g063,t03_s03,Sprint 1
t03,issue_opened,2024-02-14T16:37:03Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-02-13T21:55:54Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:57:08Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:28:21Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:27:33Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:27:16Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:27:03Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:26:47Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:26:29Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:25:49Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:24:52Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:24:40Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:19:08Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:18:50Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:13:54Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:13:39Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-11T17:13:01Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-02-01T18:41:05Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:40:50Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:40:24Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:40:04Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:39:47Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:39:11Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:38:48Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:38:32Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:38:06Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-02-01T18:37:41Z,g077,t03_s05,Sprint 1
t03,issue_opened,2024-01-31T20:03:44Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:03:26Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:03:10Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:02:54Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:02:40Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:02:26Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:02:09Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:01:47Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:01:27Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:01:12Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T20:00:19Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T19:59:20Z,g076,t03_s04,Sprint 1
t03,issue_opened,2024-01-31T17:52:37Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:52:18Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:52:00Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:51:40Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:51:23Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:50:59Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:50:37Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:50:19Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:49:47Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:49:27Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:49:09Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:48:42Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:48:05Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:47:36Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:47:08Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:46:41Z,g031,t03_s02,Sprint 1
t03,issue_opened,2024-01-31T17:31:27Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:31:03Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:30:28Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:29:54Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:29:07Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:28:16Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:27:52Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T17:24:58Z,g001,t03_s01,Sprint 1
t03,issue_opened,2024-01-31T00:48:01Z,g063,t03_s03,Sprint 1
t03,pr_opened,2024-05-02T18:17:08Z,g063,t03_s03,Sprint 3
t03,pr_review,2024-05-02T19:57:57Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-05-01T16:20:27Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-05-01T03:15:51Z,g031,t03_s02,Sprint 3
t03,pr_review,2024-05-01T14:56:08Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-30T20:29:29Z,g001,t03_s01,Sprint 3
t03,pr_review,2024-05-01T01:33:15Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-30T16:29:12Z,g077,t03_s05,Sprint 3
t03,pr_review,2024-04-30T16:57:44Z,g031,t03_s02,Sprint 3
t03,pr_opened,2024-04-30T15:51:12Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-30T04:50:59Z,g031,t03_s02,Sprint 3
t03,pr_review,2024-04-30T15:16:25Z,g077,t03_s05,Sprint 3
t03,pr_review,2024-04-30T16:51:09Z,g031,t03_s02,Sprint 3
t03,pr_review,2024-04-30T17:00:51Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-30T01:40:10Z,g063,t03_s03,Sprint 3
t03,pr_review,2024-04-30T15:27:48Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-30T01:15:04Z,g063,t03_s03,Sprint 3
t03,pr_opened,2024-04-29T22:39:34Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-26T23:26:46Z,g001,t03_s01,Sprint 3
t03,pr_review,2024-04-29T18:53:04Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-26T21:22:59Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-25T01:14:17Z,g077,t03_s05,Sprint 3
t03,pr_opened,2024-04-24T19:07:04Z,g077,t03_s05,Sprint 3
t03,pr_review,2024-04-25T15:26:29Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-24T14:22:36Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-20T00:24:02Z,g063,t03_s03,Sprint 3
t03,pr_review,2024-04-23T04:43:55Z,g031,t03_s02,Sprint 3
t03,pr_opened,2024-04-19T18:47:00Z,g063,t03_s03,Sprint 3
t03,pr_review,2024-04-19T21:13:25Z,g031,t03_s02,Sprint 3
t03,pr_opened,2024-04-17T21:45:50Z,g063,t03_s03,Sprint 3
t03,pr_review,2024-04-18T15:18:09Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-17T21:38:04Z,g031,t03_s02,Sprint 3
t03,pr_review,2024-04-17T21:40:11Z,g063,t03_s03,Sprint 3
t03,pr_opened,2024-04-17T17:43:18Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-11T20:18:26Z,g076,t03_s04,Sprint 3
t03,pr_review,2024-04-15T20:50:59Z,g031,t03_s02,Sprint 3
t03,pr_opened,2024-04-09T20:23:29Z,g076,t03_s04,Sprint 3
t03,pr_opened,2024-04-03T19:28:23Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T18:37:37Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-03T19:06:52Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T17:54:48Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-03T19:31:55Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T17:42:34Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-04-03T17:44:17Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-03T17:32:05Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-03T19:30:41Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T16:53:04Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-03T17:28:35Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T15:28:45Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-04-03T15:54:37Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-03T04:50:49Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-04-03T15:16:25Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-04-02T21:12:27Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-04-02T19:46:07Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-04-02T19:51:54Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-04-02T19:24:46Z,g001,t03_s01,Sprint 2
t03,pr_opened,2024-04-02T18:40:22Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-04-02T19:17:27Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-04-02T16:41:28Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-02T18:24:08Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-04-02T06:49:40Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-04-02T15:10:28Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-04-02T06:17:17Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-04-02T06:38:09Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-01T23:17:09Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-02T06:19:38Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-04-01T21:58:55Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-04-01T22:23:53Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-01T20:29:13Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-04-01T22:20:03Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-01T20:11:56Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-04-01T20:16:47Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-04-01T19:07:33Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-04-01T19:27:29Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-01T02:03:09Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-04-01T16:09:36Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-04-01T01:54:26Z,g001,t03_s01,Sprint 2
t03,pr_opened,2024-03-31T21:47:36Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-03-31T21:55:26Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-03-29T18:10:30Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-03-30T19:31:52Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-27T19:05:06Z,g077,t03_s05,Sprint 2
t03,pr_opened,2024-03-27T18:54:46Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-03-31T14:49:32Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-27T18:00:22Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-26T22:57:48Z,g001,t03_s01,Sprint 2
t03,pr_review,2024-03-27T04:17:38Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-26T22:21:12Z,g063,t03_s03,Sprint 2
t03,pr_review,2024-03-26T22:32:03Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-26T20:56:41Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-26T19:52:03Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-03-26T20:27:53Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-26T17:36:04Z,g063,t03_s03,Sprint 2
t03,pr_review,2024-03-26T18:51:16Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-26T15:37:46Z,g077,t03_s05,Sprint 2
t03,pr_review,2024-03-26T16:33:20Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-26T05:16:41Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-03-26T16:19:41Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-25T21:35:22Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-03-25T21:42:00Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-25T19:26:36Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-24T04:45:41Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-21T19:40:51Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-21T19:32:09Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-21T17:28:37Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-20T22:21:29Z,g063,t03_s03,Sprint 2
t03,pr_review,2024-03-21T17:33:49Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-20T20:45:30Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-20T20:06:50Z,g031,t03_s02,Sprint 2
t03,pr_review,2024-03-20T20:44:58Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-19T19:22:16Z,g063,t03_s03,Sprint 2
t03,pr_review,2024-03-20T19:23:53Z,g031,t03_s02,Sprint 2
t03,pr_opened,2024-03-18T20:23:13Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-03-19T19:04:39Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-03-18T01:23:20Z,g001,t03_s01,Sprint 2
t03,pr_opened,2024-03-15T18:58:47Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-12T18:51:06Z,g076,t03_s04,Sprint 2
t03,pr_opened,2024-03-07T19:09:18Z,g076,t03_s04,Sprint 2
t03,pr_review,2024-03-07T22:40:50Z,g063,t03_s03,Sprint 2
t03,pr_opened,2024-02-27T22:43:22Z,g001,t03_s01,Sprint 1
t03,pr_review,2024-02-28T00:45:43Z,g031,t03_s02,Sprint 1
t03,pr_opened,2024-02-27T04:45:57Z,g031,t03_s02,Sprint 1
t03,pr_review,2024-02-27T15:11:38Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-27T20:22:38Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-27T01:57:25Z,g001,t03_s01,Sprint 1
t03,pr_review,2024-02-27T15:06:12Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-27T01:32:46Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-26T18:53:43Z,g077,t03_s05,Sprint 1
t03,pr_opened,2024-02-26T17:34:15Z,g031,t03_s02,Sprint 1
t03,pr_review,2024-02-26T17:40:01Z,g077,t03_s05,Sprint 1
t03,pr_opened,2024-02-26T03:29:26Z,g063,t03_s03,Sprint 1
t03,pr_review,2024-02-26T16:06:41Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-26T17:08:32Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-25T02:47:40Z,g063,t03_s03,Sprint 1
t03,pr_opened,2024-02-24T18:48:41Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-24T18:54:44Z,g077,t03_s05,Sprint 1
t03,pr_opened,2024-02-24T18:13:31Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-24T18:57:42Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-26T18:54:04Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-24T18:02:09Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-24T18:24:57Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-23T20:17:00Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-23T21:12:11Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-24T15:57:09Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-23T19:18:29Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-23T21:03:25Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-23T05:56:50Z,g031,t03_s02,Sprint 1
t03,pr_review,2024-02-23T12:54:05Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-23T17:50:28Z,g077,t03_s05,Sprint 1
t03,pr_opened,2024-02-22T21:24:03Z,g001,t03_s01,Sprint 1
t03,pr_review,2024-02-22T21:37:45Z,g063,t03_s03,Sprint 1
t03,pr_opened,2024-02-22T21:07:19Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-22T21:25:43Z,g063,t03_s03,Sprint 1
t03,pr_opened,2024-02-22T20:19:14Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-22T21:13:46Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-22T21:22:22Z,g063,t03_s03,Sprint 1
t03,pr_opened,2024-02-22T13:47:50Z,g076,t03_s04,Sprint 1
t03,pr_review,2024-02-22T15:19:06Z,g077,t03_s05,Sprint 1
t03,pr_opened,2024-02-22T01:25:57Z,g077,t03_s05,Sprint 1
t03,pr_review,2024-02-22T13:45:02Z,g076,t03_s04,Sprint 1
t03,pr_opened,2024-02-21T23:04:36Z,g063,t03_s03,Sprint 1
t03,pr_review,2024-02-22T06:38:35Z,g031,t03_s02,Sprint 1
