t01,commit,2024-03-20 16:56:18+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-20 15:25:34+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-20 04:44:32+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 04:36:32+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 04:36:23+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 03:24:19+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-20 03:20:50+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-20 03:16:32+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 03:12:14+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 03:08:18+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 03:04:29+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 02:09:09+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-20 02:06:41+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-20 01:50:03+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-19 23:59:23+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-19 22:06:14+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 22:03:18+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 21:48:48+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 21:14:36+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 20:56:15+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-19 20:01:14+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 19:32:34+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-19 19:02:46+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-18 21:41:32+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-02-28 05:08:12+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 04:50:17+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 04:47:08+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 04:36:36+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 04:33:57+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 04:33:09+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 04:32:13+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 04:14:16+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 03:02:12+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 02:50:01+00:00,Sprint 1,g079,t01_s05
t01,commit,2024-02-28 02:36:58+00:00,Sprint 1,g030,t01_s03
t01,commit,2024-02-28 02:30:24+00:00,Sprint 1,g029,t01_s02
t01,commit,2024-02-28 02:28:41+00:00,Sprint 1,g029,t01_s02
