team,event_type,gh_time,global_id,student,sprint,quarter,sprint_start,sprint_end,spr_progress
t03,commit,2024-03-25 21:42:17+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7200729675560567
t03,commit,2024-03-25 21:33:32+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7199085556808218
t03,commit,2024-03-25 19:49:34+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7179550294375548
t03,commit,2024-03-25 19:32:53+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7176415507954403
t03,commit,2024-03-25 19:25:51+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7175093949642991
t03,commit,2024-03-21 21:17:04+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6113691594638607
t03,commit,2024-03-21 19:24:31+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6092543530001253
t03,commit,2024-03-21 19:23:37+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6092374420643868
t03,commit,2024-03-21 17:26:48+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6070424652386321
t03,commit,2024-03-21 14:29:10+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6037047475886258
t03,commit,2024-03-21 02:09:55+00:00,g001,t03_s01,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5898142928723538
t03,commit,2024-03-20 22:22:45+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5855458474257798
t03,commit,2024-03-20 21:09:34+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.584170737817863
t03,commit,2024-03-20 21:03:52+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5840636352248528
t03,commit,2024-03-20 20:45:05+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5837106977326819
t03,commit,2024-03-20 20:02:09+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5829039834648628
t03,commit,2024-03-20 19:57:01+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5828075284980584
t03,commit,2024-03-20 19:46:31+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5826102342477765
t03,commit,2024-03-20 19:24:05+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5821887135162219
t03,commit,2024-03-20 16:32:39+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5789674934235249
t03,commit,2024-03-20 16:31:23+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5789436928473005
t03,commit,2024-03-20 16:21:35+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5787595515470375
t03,commit,2024-03-20 04:44:17+00:00,g031,t03_s02,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5656573343354628
t03,commit,2024-03-19 19:04:45+00:00,g063,t03_s03,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5547679443818113
t03,commit,2024-03-18 20:52:37+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5297372541651009
t03,commit,2024-03-18 20:22:30+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5291713641488163
t03,commit,2024-03-18 20:20:21+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.52913096580233
t03,commit,2024-03-18 20:09:18+00:00,g076,t03_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.528923337091319
t03,commit,2024-03-18 00:27:37+00:00,g001,t03_s01,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5067195916322185
t03,commit,2024-03-17 18:46:51+00:00,g001,t03_s01,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5003166102968809
t03,commit,2024-03-17 18:41:15+00:00,g001,t03_s01,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.5002113866967306
t03,commit,2024-03-15 18:58:10+00:00,g076,t03_s04,Sprint 2,Q2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.44641425529249656
t03,commit,2024-03-12 18:50:36+00:00,g076,t03_s04,Sprint 2,Q2,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.3650995866215708
t03,commit,2024-03-07 22:40:56+00:00,g063,t03_s03,Sprint 2,Q1,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.23414004760115245
t03,commit,2024-03-07 19:08:16+00:00,g076,t03_s04,Sprint 2,Q1,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.23014405611925343
t03,commit,2024-02-28 00:45:49+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9940943287037037
t03,commit,2024-02-27 22:42:24+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9921464646464646
t03,commit,2024-02-27 22:06:52+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9915856481481482
t03,commit,2024-02-27 21:04:12+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9905965909090909
t03,commit,2024-02-27 20:58:59+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9905142571548822
t03,commit,2024-02-27 18:45:17+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.988404093013468
t03,commit,2024-02-27 16:23:04+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9861595117845118
t03,commit,2024-02-27 16:20:31+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9861192655723906
t03,commit,2024-02-27 15:06:16+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9849473905723906
t03,commit,2024-02-27 04:44:51+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.975139678030303
t03,commit,2024-02-27 04:12:26+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9746280513468013
t03,commit,2024-02-27 02:53:48+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.973386994949495
t03,commit,2024-02-27 02:30:48+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9730239898989899
t03,commit,2024-02-27 01:56:24+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9724810606060607
t03,commit,2024-02-27 01:54:34+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9724521254208754
t03,commit,2024-02-27 01:31:02+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9720807028619529
t03,commit,2024-02-27 01:25:47+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.971997843013468
t03,commit,2024-02-27 01:19:09+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9718931502525252
t03,commit,2024-02-27 00:38:27+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9712507891414142
t03,commit,2024-02-26 19:32:03+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9664149305555556
t03,commit,2024-02-26 19:26:14+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9663231271043771
t03,commit,2024-02-26 19:00:34+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9659180345117845
t03,commit,2024-02-26 18:48:49+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9657325862794612
t03,commit,2024-02-26 18:31:43+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9654626999158249
t03,commit,2024-02-26 18:30:03+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9654363952020202
t03,commit,2024-02-26 18:22:31+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9653174978956229
t03,commit,2024-02-26 18:08:56+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9651031144781145
t03,commit,2024-02-26 17:40:05+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9646477798821549
t03,commit,2024-02-26 17:35:32+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.964575968013468
t03,commit,2024-02-26 17:33:56+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9645507154882155
t03,commit,2024-02-26 17:31:35+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9645136258417508
t03,commit,2024-02-26 17:11:10+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9641913930976431
t03,commit,2024-02-26 17:08:42+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9641524621212121
t03,commit,2024-02-26 16:55:55+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.96395070496633
t03,commit,2024-02-26 07:01:55+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9545757049663299
t03,commit,2024-02-26 00:45:18+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9486316287878788
t03,commit,2024-02-24 20:14:51+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9216358901515151
t03,commit,2024-02-24 19:57:44+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9213657407407407
t03,commit,2024-02-24 18:59:16+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9204429713804714
t03,commit,2024-02-24 18:55:04+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9203766835016836
t03,commit,2024-02-24 18:02:00+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9195391414141414
t03,commit,2024-02-24 18:00:34+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9195165193602693
t03,commit,2024-02-24 18:47:21+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9202548926767676
t03,commit,2024-02-24 18:47:11+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9202522622053873
t03,commit,2024-02-24 18:41:17+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9201591435185185
t03,commit,2024-02-24 18:25:02+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9199026725589226
t03,commit,2024-02-24 18:02:00+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9195391414141414
t03,commit,2024-02-24 18:00:34+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9195165193602693
t03,commit,2024-02-24 17:30:11+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9190369844276094
t03,commit,2024-02-24 15:57:38+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9175762836700336
t03,commit,2024-02-23 21:41:28+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9002756734006734
t03,commit,2024-02-23 21:35:54+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9001878156565657
t03,commit,2024-02-23 21:34:40+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9001683501683502
t03,commit,2024-02-23 21:31:48+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9001231060606061
t03,commit,2024-02-23 21:03:30+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.899676452020202
t03,commit,2024-02-23 21:00:29+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8996288404882155
t03,commit,2024-02-23 20:11:07+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8988496948653198
t03,commit,2024-02-23 19:20:49+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8980558186026936
t03,commit,2024-02-23 19:16:22+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.897985585016835
t03,commit,2024-02-23 18:12:06+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8969712752525253
t03,commit,2024-02-23 17:52:12+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8966571969696969
t03,commit,2024-02-23 17:45:44+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8965551346801347
t03,commit,2024-02-23 16:41:16+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8955376683501683
t03,commit,2024-02-23 07:12:58+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.886568287037037
t03,commit,2024-02-23 05:53:45+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.885318023989899
t03,commit,2024-02-22 21:48:28+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8776588804713805
t03,commit,2024-02-22 21:43:49+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8775854903198653
t03,commit,2024-02-22 21:40:15+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8775291982323232
t03,commit,2024-02-22 21:38:13+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8774971064814815
t03,commit,2024-02-22 21:25:49+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8773013994107745
t03,commit,2024-02-22 21:21:15+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8772293244949495
t03,commit,2024-02-22 21:17:22+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8771680345117845
t03,commit,2024-02-22 21:11:47+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8770799137205387
t03,commit,2024-02-22 21:06:41+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8769994212962963
t03,commit,2024-02-22 20:59:51+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8768915719696969
t03,commit,2024-02-22 20:18:39+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8762413194444445
t03,commit,2024-02-22 20:00:18+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8759517045454546
t03,commit,2024-02-22 18:56:43+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8749481797138047
t03,commit,2024-02-22 18:55:40+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8749316077441077
t03,commit,2024-02-22 18:55:09+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8749234532828283
t03,commit,2024-02-22 18:53:37+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8748992529461279
t03,commit,2024-02-22 15:19:12+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8715151515151515
t03,commit,2024-02-22 13:36:05+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8698876788720539
t03,commit,2024-02-22 06:38:42+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8633001893939394
t03,commit,2024-02-21 21:59:39+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8551081123737374
t03,commit,2024-02-21 20:17:14+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8534916877104377
t03,commit,2024-02-21 20:09:55+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8533762100168351
t03,commit,2024-02-21 19:46:41+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8530095223063973
t03,commit,2024-02-21 18:42:10+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8519912668350168
t03,commit,2024-02-21 18:38:35+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8519347117003367
t03,commit,2024-02-21 18:34:09+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8518647411616161
t03,commit,2024-02-21 18:21:38+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8516671927609427
t03,commit,2024-02-21 17:43:28+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8510648148148148
t03,commit,2024-02-21 17:27:37+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.850814656986532
t03,commit,2024-02-21 17:17:31+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8506552504208754
t03,commit,2024-02-21 17:16:07+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8506331544612794
t03,commit,2024-02-21 17:14:55+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.85061421506734
t03,commit,2024-02-21 16:32:33+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8499455492424243
t03,commit,2024-02-21 16:29:25+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8498960963804714
t03,commit,2024-02-21 15:58:36+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8494097222222222
t03,commit,2024-02-21 06:23:39+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8403353851010101
t03,commit,2024-02-21 05:35:24+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8395738636363637
t03,commit,2024-02-21 05:26:24+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8394318181818182
t03,commit,2024-02-21 05:18:26+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8393060816498317
t03,commit,2024-02-21 04:30:40+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8385521885521886
t03,commit,2024-02-21 03:28:41+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8375739162457913
t03,commit,2024-02-21 03:01:03+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8371377840909091
t03,commit,2024-02-21 02:54:47+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8370388783670034
t03,commit,2024-02-21 02:37:20+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.836763468013468
t03,commit,2024-02-20 21:12:26+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8316356271043771
t03,commit,2024-02-20 20:38:58+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8311074284511785
t03,commit,2024-02-20 20:21:14+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8308275462962963
t03,commit,2024-02-20 20:09:43+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8306457807239057
t03,commit,2024-02-20 19:19:44+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8298569023569023
t03,commit,2024-02-20 05:06:10+00:00,g031,t03_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8163852062289563
t03,commit,2024-02-19 21:33:02+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8092334806397307
t03,commit,2024-02-19 21:25:17+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8091111637205387
t03,commit,2024-02-19 20:27:59+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8082068076599327
t03,commit,2024-02-19 17:48:03+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8056826073232323
t03,commit,2024-02-19 16:08:51+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8041169507575757
t03,commit,2024-02-19 15:52:29+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8038586384680134
t03,commit,2024-02-19 13:43:21+00:00,g076,t03_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8018205492424243
t03,commit,2024-02-18 14:35:36+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7799179292929292
t03,commit,2024-02-18 00:09:08+00:00,g063,t03_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7662426346801346
t03,commit,2024-02-17 23:18:13+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7654390256734007
t03,commit,2024-02-17 23:08:10+00:00,g001,t03_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7652804082491582
t03,commit,2024-02-17 22:55:38+00:00,g077,t03_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7650825968013468
