student,sprint,n_messages,dev_weight_sum,dev_centroid,dev_centroid_bin,n_gh_events,gh_dev_centroid,team,label,contributor,dev_lag
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,good teammate,higher,0.10683987542499385
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,good teammate,higher,0.10683987542499385
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,couch potato,lower,0.10683987542499385
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,good teammate,higher,0.10683987542499385
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,good teammate,higher,0.10683987542499385
t09_s03,Sprint 2,77,603.0,0.6973993356011394,50–75%,37.0,0.8042392110261333,t09,good teammate,higher,0.10683987542499385
t09_s03,Sprint 3,59,797.0,0.66292350461842,50–75%,59.0,0.6338978146578782,t09,good teammate,higher,-0.02902568996054178
t09_s03,Sprint 3,59,797.0,0.66292350461842,50–75%,59.0,0.6338978146578782,t09,good teammate,higher,-0.02902568996054178
t09_s03,Sprint 3,59,797.0,0.66292350461842,50–75%,59.0,0.6338978146578782,t09,good teammate,higher,-0.02902568996054178
t09_s03,Sprint 3,59,797.0,0.66292350461842,50–75%,59.0,0.6338978146578782,t09,good teammate,higher,-0.02902568996054178
t09_s03,Sprint 3,59,797.0,0.66292350461842,50–75%,59.0,0.6338978146578782,t09,good teammate,higher,-0.02902568996054178
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 1,386,2622.0,0.7345111807300118,50–75%,259.0,0.8373885421541672,t09,good teammate,higher,0.10287736142415549
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 2,214,3164.0,0.41248989968168337,25–50%,142.0,0.6640304771759707,t09,good teammate,higher,0.2515405774942874
t09_s04,Sprint 3,270,5434.0,0.6156253895692969,50–75%,189.0,0.7161775658051286,t09,good teammate,higher,0.10055217623583168
t09_s04,Sprint 3,270,5434.0,0.6156253895692969,50–75%,189.0,0.7161775658051286,t09,good teammate,higher,0.10055217623583168
t09_s04,Sprint 3,270,5434.0,0.6156253895692969,50–75%,189.0,0.7161775658051286,t09,good teammate,higher,0.10055217623583168
t09_s04,Sprint 3,270,5434.0,0.6156253895692969,50–75%,189.0,0.7161775658051286,t09,good teammate,higher,0.10055217623583168
t09_s04,Sprint 3,270,5434.0,0.6156253895692969,50–75%,189.0,0.7161775658051286,t09,good teammate,higher,0.10055217623583168
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 1,106,600.0,0.7020797400101646,50–75%,113.0,0.7651358743221298,t09,good teammate,higher,0.06305613431196522
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,hitchhiker,lower,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 2,70,662.0,0.6557939013260321,50–75%,43.0,0.8185667290084453,t09,good teammate,higher,0.1627728276824132
t09_s06,Sprint 3,91,1893.0,0.7103799630132851,50–75%,42.0,0.6809003173028471,t09,good teammate,higher,-0.02947964571043804
t09_s06,Sprint 3,91,1893.0,0.7103799630132851,50–75%,42.0,0.6809003173028471,t09,good teammate,higher,-0.02947964571043804
t09_s06,Sprint 3,91,1893.0,0.7103799630132851,50–75%,42.0,0.6809003173028471,t09,good teammate,higher,-0.02947964571043804
t09_s06,Sprint 3,91,1893.0,0.7103799630132851,50–75%,42.0,0.6809003173028471,t09,good teammate,higher,-0.02947964571043804
t09_s06,Sprint 3,91,1893.0,0.7103799630132851,50–75%,42.0,0.6809003173028471,t09,good teammate,higher,-0.02947964571043804
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,hitchhiker,lower,
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,good teammate,higher,
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,hitchhiker,lower,
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,good teammate,higher,
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,hitchhiker,lower,
t09_s07,Sprint 1,179,1443.0,0.6593927505384384,50–75%,,,t09,couch potato,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,hitchhiker,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,good teammate,higher,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,hitchhiker,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,couch potato,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,couch potato,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,couch potato,lower,
t09_s07,Sprint 2,8,6.0,0.3124362316798196,25–50%,,,t09,couch potato,lower,
t10_s01,Sprint 1,25,62.0,0.7291192024410775,50–75%,99.0,0.9244140160017685,t10,good teammate,higher,0.195294813560691
t10_s01,Sprint 1,25,62.0,0.7291192024410775,50–75%,99.0,0.9244140160017685,t10,good teammate,higher,0.195294813560691
t10_s01,Sprint 1,25,62.0,0.7291192024410775,50–75%,99.0,0.9244140160017685,t10,good teammate,higher,0.195294813560691
t10_s01,Sprint 1,25,62.0,0.7291192024410775,50–75%,99.0,0.9244140160017685,t10,good teammate,higher,0.195294813560691
t10_s01,Sprint 1,25,62.0,0.7291192024410775,50–75%,99.0,0.9244140160017685,t10,good teammate,higher,0.195294813560691
t10_s01,Sprint 2,12,40.0,0.6598130402104472,50–75%,61.0,0.8708568977519853,t10,good teammate,higher,0.2110438575415381
t10_s01,Sprint 2,12,40.0,0.6598130402104472,50–75%,61.0,0.8708568977519853,t10,good teammate,higher,0.2110438575415381
t10_s01,Sprint 2,12,40.0,0.6598130402104472,50–75%,61.0,0.8708568977519853,t10,good teammate,higher,0.2110438575415381
t10_s01,Sprint 2,12,40.0,0.6598130402104472,50–75%,61.0,0.8708568977519853,t10,good teammate,higher,0.2110438575415381
t10_s01,Sprint 2,12,40.0,0.6598130402104472,50–75%,61.0,0.8708568977519853,t10,good teammate,higher,0.2110438575415381
t10_s01,Sprint 3,10,0.0,0.5893024966931217,50–75%,39.0,0.9587177791344459,t10,good teammate,higher,0.36941528244132416
t10_s01,Sprint 3,10,0.0,0.5893024966931217,50–75%,39.0,0.9587177791344459,t10,good teammate,higher,0.36941528244132416
t10_s01,Sprint 3,10,0.0,0.5893024966931217,50–75%,39.0,0.9587177791344459,t10,good teammate,higher,0.36941528244132416
t10_s01,Sprint 3,10,0.0,0.5893024966931217,50–75%,39.0,0.9587177791344459,t10,good teammate,higher,0.36941528244132416
t10_s02,Sprint 1,41,178.0,0.794364965714051,75–100%,103.0,0.9003924024835737,t10,good teammate,higher,0.10602743676952264
t10_s02,Sprint 1,41,178.0,0.794364965714051,75–100%,103.0,0.9003924024835737,t10,good teammate,higher,0.10602743676952264
t10_s02,Sprint 1,41,178.0,0.794364965714051,75–100%,103.0,0.9003924024835737,t10,good teammate,higher,0.10602743676952264
t10_s02,Sprint 1,41,178.0,0.794364965714051,75–100%,103.0,0.9003924024835737,t10,good teammate,higher,0.10602743676952264
t10_s02,Sprint 1,41,178.0,0.794364965714051,75–100%,103.0,0.9003924024835737,t10,good teammate,higher,0.10602743676952264
t10_s02,Sprint 2,37,125.0,0.6061763426335016,50–75%,64.0,0.8760773234921082,t10,good teammate,higher,0.2699009808586066
t10_s02,Sprint 2,37,125.0,0.6061763426335016,50–75%,64.0,0.8760773234921082,t10,couch potato,lower,0.2699009808586066
t10_s02,Sprint 2,37,125.0,0.6061763426335016,50–75%,64.0,0.8760773234921082,t10,good teammate,higher,0.2699009808586066
t10_s02,Sprint 2,37,125.0,0.6061763426335016,50–75%,64.0,0.8760773234921082,t10,good teammate,higher,0.2699009808586066
t10_s02,Sprint 2,37,125.0,0.6061763426335016,50–75%,64.0,0.8760773234921082,t10,good teammate,higher,0.2699009808586066
t10_s02,Sprint 3,18,18.0,0.7687314906672545,75–100%,32.0,0.8859224769551918,t10,good teammate,higher,0.11719098628793723
t10_s02,Sprint 3,18,18.0,0.7687314906672545,75–100%,32.0,0.8859224769551918,t10,good teammate,higher,0.11719098628793723
t10_s02,Sprint 3,18,18.0,0.7687314906672545,75–100%,32.0,0.8859224769551918,t10,good teammate,higher,0.11719098628793723
t10_s02,Sprint 3,18,18.0,0.7687314906672545,75–100%,32.0,0.8859224769551918,t10,good teammate,higher,0.11719098628793723
t10_s03,Sprint 1,14,47.0,0.8615868130711881,75–100%,38.0,0.9402020963472445,t10,good teammate,higher,0.07861528327605638
t10_s03,Sprint 1,14,47.0,0.8615868130711881,75–100%,38.0,0.9402020963472445,t10,good teammate,higher,0.07861528327605638
t10_s03,Sprint 1,14,47.0,0.8615868130711881,75–100%,38.0,0.9402020963472445,t10,hitchhiker,lower,0.07861528327605638
t10_s03,Sprint 1,14,47.0,0.8615868130711881,75–100%,38.0,0.9402020963472445,t10,good teammate,higher,0.07861528327605638
t10_s03,Sprint 1,14,47.0,0.8615868130711881,75–100%,38.0,0.9402020963472445,t10,good teammate,higher,0.07861528327605638
t10_s03,Sprint 2,21,24.0,0.7589773506797182,75–100%,35.0,0.9244082156725899,t10,hitchhiker,lower,0.16543086499287174
t10_s03,Sprint 2,21,24.0,0.7589773506797182,75–100%,35.0,0.9244082156725899,t10,hitchhiker,lower,0.16543086499287174
t10_s03,Sprint 2,21,24.0,0.7589773506797182,75–100%,35.0,0.9244082156725899,t10,couch potato,lower,0.16543086499287174
t10_s03,Sprint 2,21,24.0,0.7589773506797182,75–100%,35.0,0.9244082156725899,t10,good teammate,higher,0.16543086499287174
t10_s03,Sprint 2,21,24.0,0.7589773506797182,75–100%,35.0,0.9244082156725899,t10,good teammate,higher,0.16543086499287174
t10_s03,Sprint 3,9,8.0,0.7289346340388007,50–75%,13.0,0.9471868322649573,t10,good teammate,higher,0.2182521982261566
t10_s03,Sprint 3,9,8.0,0.7289346340388007,50–75%,13.0,0.9471868322649573,t10,hitchhiker,lower,0.2182521982261566
t10_s03,Sprint 3,9,8.0,0.7289346340388007,50–75%,13.0,0.9471868322649573,t10,couch potato,lower,0.2182521982261566
t10_s03,Sprint 3,9,8.0,0.7289346340388007,50–75%,13.0,0.9471868322649573,t10,couch potato,lower,0.2182521982261566
t10_s04,Sprint 1,11,22.0,0.6702074724517906,50–75%,85.0,0.9489343093929491,t10,good teammate,higher,0.2787268369411585
t10_s04,Sprint 1,11,22.0,0.6702074724517906,50–75%,85.0,0.9489343093929491,t10,good teammate,higher,0.2787268369411585
t10_s04,Sprint 1,11,22.0,0.6702074724517906,50–75%,85.0,0.9489343093929491,t10,good teammate,higher,0.2787268369411585
t10_s04,Sprint 1,11,22.0,0.6702074724517906,50–75%,85.0,0.9489343093929491,t10,good teammate,higher,0.2787268369411585
t10_s04,Sprint 1,11,22.0,0.6702074724517906,50–75%,85.0,0.9489343093929491,t10,good teammate,higher,0.2787268369411585
t10_s04,Sprint 2,10,6.0,0.5664552173368408,50–75%,66.0,0.8593770996321729,t10,good teammate,higher,0.2929218822953321
t10_s04,Sprint 2,10,6.0,0.5664552173368408,50–75%,66.0,0.8593770996321729,t10,good teammate,higher,0.2929218822953321
t10_s04,Sprint 2,10,6.0,0.5664552173368408,50–75%,66.0,0.8593770996321729,t10,couch potato,lower,0.2929218822953321
t10_s04,Sprint 2,10,6.0,0.5664552173368408,50–75%,66.0,0.8593770996321729,t10,good teammate,higher,0.2929218822953321
t10_s04,Sprint 2,10,6.0,0.5664552173368408,50–75%,66.0,0.8593770996321729,t10,good teammate,higher,0.2929218822953321
t10_s04,Sprint 3,8,6.0,0.722850322420635,50–75%,40.0,0.9619122437169312,t10,good teammate,higher,0.23906192129629622
t10_s04,Sprint 3,8,6.0,0.722850322420635,50–75%,40.0,0.9619122437169312,t10,good teammate,higher,0.23906192129629622
t10_s04,Sprint 3,8,6.0,0.722850322420635,50–75%,40.0,0.9619122437169312,t10,good teammate,higher,0.23906192129629622
t10_s04,Sprint 3,8,6.0,0.722850322420635,50–75%,40.0,0.9619122437169312,t10,couch potato,lower,0.23906192129629622
t10_s05,Sprint 1,6,8.0,0.5331702002665545,50–75%,,,t10,couch potato,lower,
t11_s01,Sprint 1,29,89.0,0.758411549039243,75–100%,90.0,0.9599964488636363,t11,good teammate,higher,0.20158489982439332
t11_s01,Sprint 1,29,89.0,0.758411549039243,75–100%,90.0,0.9599964488636363,t11,good teammate,higher,0.20158489982439332
t11_s01,Sprint 1,29,89.0,0.758411549039243,75–100%,90.0,0.9599964488636363,t11,good teammate,higher,0.20158489982439332
t11_s01,Sprint 1,29,89.0,0.758411549039243,75–100%,90.0,0.9599964488636363,t11,good teammate,higher,0.20158489982439332
t11_s01,Sprint 1,29,89.0,0.758411549039243,75–100%,90.0,0.9599964488636363,t11,good teammate,higher,0.20158489982439332
t11_s01,Sprint 2,60,580.0,0.3386302089857614,25–50%,35.0,0.9390555645031406,t11,good teammate,higher,0.6004253555173793
t11_s01,Sprint 2,60,580.0,0.3386302089857614,25–50%,35.0,0.9390555645031406,t11,good teammate,higher,0.6004253555173793
t11_s01,Sprint 2,60,580.0,0.3386302089857614,25–50%,35.0,0.9390555645031406,t11,good teammate,higher,0.6004253555173793
t11_s01,Sprint 2,60,580.0,0.3386302089857614,25–50%,35.0,0.9390555645031406,t11,good teammate,higher,0.6004253555173793
t11_s01,Sprint 2,60,580.0,0.3386302089857614,25–50%,35.0,0.9390555645031406,t11,good teammate,higher,0.6004253555173793
t11_s01,Sprint 3,32,62.0,0.7850673518105159,75–100%,10.0,0.9705046296296296,t11,good teammate,higher,0.18543727781911368
t11_s01,Sprint 3,32,62.0,0.7850673518105159,75–100%,10.0,0.9705046296296296,t11,good teammate,higher,0.18543727781911368
t11_s01,Sprint 3,32,62.0,0.7850673518105159,75–100%,10.0,0.9705046296296296,t11,good teammate,higher,0.18543727781911368
t11_s01,Sprint 3,32,62.0,0.7850673518105159,75–100%,10.0,0.9705046296296296,t11,good teammate,higher,0.18543727781911368
t11_s01,Sprint 3,32,62.0,0.7850673518105159,75–100%,10.0,0.9705046296296296,t11,good teammate,higher,0.18543727781911368
t11_s02,Sprint 1,57,314.0,0.8261894806988009,75–100%,197.0,0.9169651036592661,t11,good teammate,higher,0.09077562296046515
t11_s02,Sprint 1,57,314.0,0.8261894806988009,75–100%,197.0,0.9169651036592661,t11,good teammate,higher,0.09077562296046515
t11_s02,Sprint 1,57,314.0,0.8261894806988009,75–100%,197.0,0.9169651036592661,t11,good teammate,higher,0.09077562296046515
t11_s02,Sprint 1,57,314.0,0.8261894806988009,75–100%,197.0,0.9169651036592661,t11,good teammate,higher,0.09077562296046515
t11_s02,Sprint 1,57,314.0,0.8261894806988009,75–100%,197.0,0.9169651036592661,t11,good teammate,higher,0.09077562296046515
t11_s02,Sprint 2,40,296.0,0.5536866231366654,50–75%,211.0,0.8157581305772397,t11,good teammate,higher,0.2620715074405743
t11_s02,Sprint 2,40,296.0,0.5536866231366654,50–75%,211.0,0.8157581305772397,t11,good teammate,higher,0.2620715074405743
t11_s02,Sprint 2,40,296.0,0.5536866231366654,50–75%,211.0,0.8157581305772397,t11,good teammate,higher,0.2620715074405743
t11_s02,Sprint 2,40,296.0,0.5536866231366654,50–75%,211.0,0.8157581305772397,t11,good teammate,higher,0.2620715074405743
t11_s02,Sprint 2,40,296.0,0.5536866231366654,50–75%,211.0,0.8157581305772397,t11,good teammate,higher,0.2620715074405743
t11_s02,Sprint 3,18,19.0,0.47135662386096416,25–50%,107.0,0.6224628207981012,t11,good teammate,higher,0.15110619693713706
t11_s02,Sprint 3,18,19.0,0.47135662386096416,25–50%,107.0,0.6224628207981012,t11,lone wolf,higher,0.15110619693713706
t11_s02,Sprint 3,18,19.0,0.47135662386096416,25–50%,107.0,0.6224628207981012,t11,good teammate,higher,0.15110619693713706
t11_s02,Sprint 3,18,19.0,0.47135662386096416,25–50%,107.0,0.6224628207981012,t11,good teammate,higher,0.15110619693713706
t11_s02,Sprint 3,18,19.0,0.47135662386096416,25–50%,107.0,0.6224628207981012,t11,good teammate,higher,0.15110619693713706
t11_s03,Sprint 1,17,47.0,0.6590976245296098,50–75%,69.0,0.9218953994961694,t11,good teammate,higher,0.26279777496655954
t11_s03,Sprint 1,17,47.0,0.6590976245296098,50–75%,69.0,0.9218953994961694,t11,good teammate,higher,0.26279777496655954
t11_s03,Sprint 1,17,47.0,0.6590976245296098,50–75%,69.0,0.9218953994961694,t11,good teammate,higher,0.26279777496655954
t11_s03,Sprint 1,17,47.0,0.6590976245296098,50–75%,69.0,0.9218953994961694,t11,good teammate,higher,0.26279777496655954
t11_s03,Sprint 1,17,47.0,0.6590976245296098,50–75%,69.0,0.9218953994961694,t11,good teammate,higher,0.26279777496655954
t11_s03,Sprint 2,7,13.0,0.5438219162148136,50–75%,55.0,0.8077686390397777,t11,good teammate,higher,0.2639467228249641
t11_s03,Sprint 2,7,13.0,0.5438219162148136,50–75%,55.0,0.8077686390397777,t11,good teammate,higher,0.2639467228249641
t11_s03,Sprint 2,7,13.0,0.5438219162148136,50–75%,55.0,0.8077686390397777,t11,good teammate,higher,0.2639467228249641
t11_s03,Sprint 2,7,13.0,0.5438219162148136,50–75%,55.0,0.8077686390397777,t11,good teammate,higher,0.2639467228249641
t11_s03,Sprint 2,7,13.0,0.5438219162148136,50–75%,55.0,0.8077686390397777,t11,good teammate,higher,0.2639467228249641
t11_s03,Sprint 3,18,43.0,0.7107715130805409,50–75%,11.0,0.867339917027417,t11,good teammate,higher,0.1565684039468761
t11_s03,Sprint 3,18,43.0,0.7107715130805409,50–75%,11.0,0.867339917027417,t11,good teammate,higher,0.1565684039468761
t11_s03,Sprint 3,18,43.0,0.7107715130805409,50–75%,11.0,0.867339917027417,t11,good teammate,higher,0.1565684039468761
t11_s03,Sprint 3,18,43.0,0.7107715130805409,50–75%,11.0,0.867339917027417,t11,good teammate,higher,0.1565684039468761
t11_s03,Sprint 3,18,43.0,0.7107715130805409,50–75%,11.0,0.867339917027417,t11,good teammate,higher,0.1565684039468761
t11_s04,Sprint 1,43,275.0,0.7548862963452353,75–100%,102.0,0.9402340087971215,t11,good teammate,higher,0.1853477124518862
